system:index,COMID,Cloud_Cover,azimuth,blue,cScore,date,dswe,dswe_sd,green,hillshade,hillshadow,hillshadow_sd,nir,path,pixelCount,qa,red,row,sat,swir1,swir1_sd,swir2,zenith,.geo
1_2_LE07_038037_20080315,10001770,6,139.34935,NA,NA,2008-03-15T18:00:19Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,42.824696,NA
1_2_LE07_038037_20080331,10001770,0,135.281036,409,0,2008-03-31T18:00:20Z,1,0,561,153,1,0,287,38,29,68,339,37,7,222,73.7521962026127,164,36.983532,NA
1_2_LE07_038037_20080416,10001770,0,130.181961,434,0,2008-04-16T18:00:18Z,1,0,530,131,1,0,390,38,4,68,410,37,7,314,28.64437117480501,225,31.677322,NA
1_2_LE07_038037_20080502,10001770,0,123.882675,372,0,2008-05-02T18:00:15Z,1,0,510,118,1,0,365,38,29,68,401,37,7,234,47.49398860515544,183,27.452297,NA
1_2_LE07_038037_20080518,10001770,0,116.927032,337,0,2008-05-18T18:00:09Z,1,0,465,107,1,0,347,38,25,68,338,37,7,206,66.9732603357489,186,24.723457,NA
1_2_LE07_038037_20080603,10001770,0,110.954247,305,0,2008-06-03T18:00:02Z,1,0,421,102,1,0,312,38,23,68,299,37,7,194,56.582843225204,146,23.567352,NA
1_2_LE07_038037_20080619,10001770,0,107.815018,224,0,2008-06-19T17:59:53Z,1,0,306,103,1,0,277,38,22,68,221,37,7,161,60.45463089535998,147,23.713127,NA
1_2_LE07_038037_20080705,10001770,1,108.454552,363,0,2008-07-05T17:59:42Z,1,0,447,102,1,0,494,38,5,68,402,37,7,329,35.38022046285181,223,24.755424,NA
1_2_LE07_038037_20080721,10001770,11,112.630295,410,0,2008-07-21T17:59:30Z,1,0,464,113,1,0,500,38,1,68,410,37,7,345,0,229,26.421173,NA
1_2_LE07_038037_20080806,10001770,43,119.399284,NA,1,2008-08-06T17:59:24Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,28.683189,NA
1_2_LE07_038037_20080822,10001770,0,127.543831,262,0,2008-08-22T17:59:17Z,1,0,365,134,1,0,454,38,1,66,314,37,7,220,0,129,31.632107,NA
1_2_LE07_038037_20080907,10001770,39,135.794418,NA,1,2008-09-07T17:59:09Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,35.352726,NA
1_2_LE07_038037_20080923,10001770,0,143.184891,228,0,2008-09-23T17:59:00Z,1,0,344,163,1,0,277,38,22,68,252,37,7,123,47.59696497026008,98,39.776138,NA
1_2_LE07_038037_20081009,10001770,0,149.14415,NA,NA,2008-10-09T17:58:45Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,44.655319,NA
1_2_LE07_038037_20081025,10001770,0,153.402634,274,0,2008-10-25T17:59:02Z,1,0,371,194,1,0,300,38,23,68,280,37,7,106,59.485220797974215,117,49.616409,NA
1_2_LE07_038037_20081110,10001770,0,155.828232,304,0,2008-11-10T17:59:17Z,1,0,455,207,1,0,270,38,12,68,297,37,7,150,57.54050505706588,94,54.220955,NA
1_2_LE07_038037_20081228,10001770,0,154.000793,414,0.02891754591637358,2008-12-28T17:59:47Z,1,0,657,223,1,0,243,38,28,68,477,37,7,141,128.9953082124165,113,61.132965,NA
1_2_LE07_038037_20090113,10001770,0,151.531555,399,0,2009-01-13T17:59:52Z,1,0,538,221,1,0,240,38,25,68,421,37,7,138,96.04718840236815,110,60.037071,NA
1_2_LE07_038037_20090129,10001770,0,148.615845,505,0,2009-01-29T17:59:57Z,1,0,707,214,1,0,329,38,29,68,421,37,7,196,187.7635888009953,171,57.238636,NA
1_2_LE07_038037_20090302,10001770,1,142.350952,NA,0,2009-03-02T18:00:14Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,47.636463,NA
1_2_LE07_038037_20090318,10001770,0,138.864853,344,0,2009-03-18T18:00:22Z,1,0,517,170,1,0,378,38,12,68,343,37,7,207,132.7336514310603,140,41.778431,NA
1_2_LE07_038037_20090403,10001770,1,134.712189,395,0,2009-04-03T18:00:28Z,1,0,652,150,1,0,616,38,2,66,450,37,7,477,35.5,92,35.966015,NA
1_2_LE07_038037_20090419,10001770,0,129.498779,372,0,2009-04-19T18:00:33Z,1,0,484,130,1,0,330,38,18,68,293,37,7,217,83.09959813306284,123,30.772507,NA
1_2_LE07_038037_20090606,10001770,9,110.571381,367,0,2009-06-06T18:00:37Z,1,0,538,101,1,0,372,38,25,68,403,37,7,203,105.11783863835862,185,23.300758,NA
1_2_LE07_038037_20090622,10001770,0,108.052399,418,0,2009-06-22T18:00:36Z,1,0,676,102,1,0,830,38,1,66,577,37,7,463,0,317,23.595955,NA
1_2_LE07_038037_20090708,10001770,0,109.345543,392,0,2009-07-08T18:00:32Z,1,0,591,107,1,0,445,38,22,68,476,37,7,336,72.98920162406914,255,24.729034,NA
1_2_LE07_038037_20090809,10001770,0,121.251648,415,0,2009-08-09T18:00:22Z,1,0,592,123,1,0,402,38,25,68,443,37,7,216,72.14325748120888,158,28.837814,NA
1_2_LE07_038037_20090825,10001770,0,129.544373,NA,0,2009-08-25T18:00:21Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,31.925632,NA
1_2_LE07_038037_20090910,10001770,1,137.751709,330,0,2009-09-10T18:00:21Z,1,0,521,149,1,0,357,38,23,68,391,37,7,195,71.07449698016148,135,35.782749,NA
1_2_LE07_038037_20090926,10001770,0,144.925369,367,0,2009-09-26T18:00:19Z,1,0,497,165,1,0,307,38,26,68,357,37,7,172,85.77710381250662,142,40.335419,NA
1_2_LE07_038037_20091012,10001770,39,150.599396,NA,1,2009-10-12T18:00:17Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,45.271324,NA
1_2_LE07_038037_20091028,10001770,1,154.496246,433,0.03380224673616032,2009-10-28T18:00:33Z,1,0,673,196,1,0,448,38,25,68,536,37,7,285,103.10502606565795,207,50.23175,NA
1_2_LE07_038037_20091113,10001770,17,156.583588,617,0,2009-11-13T18:00:47Z,1,0,805,208,1,0,1035,38,1,66,805,37,7,618,0,477,54.736782,NA
1_2_LE07_038037_20091129,10001770,5,157.007309,498,0,2009-11-29T18:00:58Z,1,0,702,217,1,0,426,38,27,68,528,37,7,240,103.84454721497215,182,58.288414,NA
1_2_LE07_038037_20091215,10001770,2,156.055649,NA,0.9959383365642019,2009-12-15T18:01:11Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,60.440964,NA
1_2_LE07_038037_20091231,10001770,0,154.077957,456,0,2009-12-31T18:01:28Z,1,0,625,223,1,0,263,38,27,68,405,37,7,146,114.47135006752816,157,60.885124,NA
1_2_LE07_038037_20100217,10001770,8,145.476364,484,0,2010-02-17T18:02:07Z,1,0,694,201,1,0,332,38,27,68,402,37,7,248,144.23857123563988,168,51.897324,NA
1_2_LE07_038037_20100305,10001770,0,142.302795,502,0,2010-03-05T18:02:15Z,1,0,728,185,1,0,357,38,3,68,472,37,7,263,205.84999932529078,149,46.421768,NA
1_2_LE07_038037_20100321,10001770,23,138.78154,NA,1,2010-03-21T18:02:21Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,40.510742,NA
1_2_LE07_038037_20100406,10001770,0,134.538483,571,0,2010-04-06T18:02:24Z,1,0,787,145,1,0,826,38,1,66,661,37,7,433,0,233,34.734703,NA
1_2_LE07_038037_20100508,10001770,0,122.577904,368,0,2010-05-08T18:02:20Z,1,0,500,111,1,0,381,38,24,68,365,37,7,239,68.68616986377644,220,25.865936,NA
1_2_LE07_038037_20100524,10001770,3,115.722672,437,0,2010-05-24T18:02:18Z,1,0,624,102,1,0,354,38,18,68,406,37,7,241,63.00460496593549,184,23.615013,NA
1_2_LE07_038037_20100609,10001770,0,110.480034,NA,NA,2010-06-09T18:02:19Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,22.892525,NA
1_2_LE07_038037_20100625,10001770,0,108.567795,337,0,2010-06-25T18:02:22Z,1,0,505,101,1,0,335,38,19,68,348,37,7,202,127.40027874746094,151,23.346619,NA
1_2_LE07_038037_20100812,10001770,0,123.333862,NA,0,2010-08-12T18:02:24Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,28.957283,NA
1_2_LE07_038037_20100828,10001770,1,131.744064,NA,0,2010-08-28T18:02:27Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,32.203346,NA
1_2_LE07_038037_20100913,10001770,0,139.824631,NA,0,2010-09-13T18:02:28Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,36.236542,NA
1_2_LE07_038037_20101015,10001770,26,152.112915,363,0,2010-10-15T18:02:34Z,1,0,474,183,1,0,353,38,23,68,350,37,7,265,39.45105363954576,153,45.917404,NA
1_2_LE07_038037_20101031,10001770,1,155.622513,315,0,2010-10-31T18:02:43Z,1,0,424,198,1,0,261,38,25,68,287,37,7,116,68.42006723177055,124,50.864574,NA
1_2_LE07_038037_20101116,10001770,0,157.342636,NA,NA,2010-11-16T18:02:56Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,55.256542,NA
1_2_LE07_038037_20101202,10001770,2,157.462906,358,0,2010-12-02T18:03:06Z,1,0,539,218,1,0,303,38,27,68,348,37,7,203,98.03225862510025,180,58.600105,NA
1_2_LE07_038037_20101218,10001770,13,156.270065,384,0,2010-12-18T18:03:14Z,1,0,467,222,1,0,327,38,24,68,362,37,7,258,67.07643598081883,199,60.474953,NA
1_2_LE07_038037_20110103,10001770,28,154.13913,NA,NA,2011-01-03T18:03:23Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,60.594322,NA
1_2_LE07_038037_20110119,10001770,12,151.442047,351,0,2011-01-19T18:03:30Z,1,0,433,218,1,0,241,38,26,68,286,37,7,173,102.9524506779305,147,58.896095,NA
1_2_LE07_038037_20110204,10001770,0,148.490463,407,0,2011-02-04T18:03:35Z,1,0,570,210,1,0,203,38,28,68,313,37,7,154,127.2565853714776,130,55.518345,NA
1_2_LE07_038037_20110220,10001770,23,145.439682,447,0,2011-02-20T18:03:40Z,1,0,656,198,1,0,255,38,30,68,388,37,7,160,175.77621189076373,122,50.795078,NA
1_2_LE07_038037_20110308,10001770,0,142.245178,444,0,2011-03-08T18:03:44Z,1,0,679,181,1,0,274,38,20,68,442,37,7,179,90.3040835178565,147,45.195309,NA
1_2_LE07_038037_20110324,10001770,0,138.664642,451,0,2011-03-24T18:03:45Z,1,0,651,161,1,0,357,38,28,68,468,37,7,273,95.44199007453564,210,39.255077,NA
1_2_LE07_038037_20110409,10001770,40,134.266083,480,0,2011-04-09T18:03:48Z,1,0,633,141,1,0,311,38,34,68,433,37,7,177,121.43073338484217,158,33.556271,NA
1_2_LE07_038037_20110425,10001770,7,128.670792,NA,0,2011-04-25T18:03:47Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,28.66658,NA
1_2_LE07_038037_20110511,10001770,0,121.916336,330,0,2011-05-11T18:03:46Z,1,0,434,108,1,0,305,38,22,68,309,37,7,236,32.38712120326081,184,25.096046,NA
1_2_LE07_038037_20110527,10001770,0,115.142891,311,0,2011-05-27T18:03:47Z,1,0,434,100,1,0,344,38,23,68,312,37,7,237,72.2928564164322,183,23.111984,NA
1_2_LE07_038037_20110612,10001770,12,110.300385,NA,1,2011-06-12T18:03:47Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,22.626091,NA
1_2_LE07_038037_20110628,10001770,7,109.029556,474,0,2011-06-28T18:03:42Z,1,0,593,101,1,0,556,38,29,68,506,37,7,356,73.69109933556555,284,23.249924,NA
1_2_LE07_038037_20110714,10001770,0,111.630669,313,0,2011-07-14T18:03:42Z,1,0,417,106,1,0,366,38,24,68,319,37,7,235,44.190559575044446,184,24.626472,NA
1_2_LE07_038037_20110730,10001770,44,117.407753,NA,1,2011-07-30T18:03:39Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,26.609238,NA
1_2_LE07_038037_20110815,10001770,3,125.17852,241,0,2011-08-15T18:03:35Z,1,0,358,121,1,0,279,38,5,68,232,37,7,177,34.292856398964496,124,29.257748,NA
1_2_LE07_038037_20110831,10001770,0,133.59404,316,0,2011-08-31T18:03:33Z,1,0,392,138,1,0,333,38,24,68,282,37,7,185,81.10846647134522,128,32.671844,NA
1_2_LE07_038037_20110916,10001770,1,141.503448,NA,NA,2011-09-16T18:03:27Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,36.86079,NA
1_2_LE07_038037_20111002,10001770,14,148.116135,388,0,2011-10-02T18:03:27Z,1,0,521,170,1,0,414,38,22,68,374,37,7,204,62.8283276900681,185,41.660675,NA
1_2_LE07_038037_20111018,10001770,0,153.132797,271,0,2011-10-18T18:03:30Z,1,0,482,186,1,0,283,38,19,68,292,37,7,185,86.61923554707118,110,46.700302,NA
1_2_LE07_038037_20111103,10001770,9,156.284531,NA,1,2011-11-03T18:03:35Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,51.602711,NA
1_2_LE07_038037_20111119,10001770,23,157.688049,336,0,2011-11-19T18:03:49Z,1,0,601,211,1,0,369,38,27,68,377,37,7,160,97.87684375382095,135,55.85413,NA
1_2_LE07_038037_20111205,10001770,4,157.533264,454,0,2011-12-05T18:03:57Z,1,0,711,219,1,0,419,38,27,68,487,37,7,278,138.3662264428261,254,58.978149,NA
1_2_LE07_038037_20111221,10001770,0,156.138519,407,0,2011-12-21T18:04:05Z,1,0,571,221,1,0,303,38,1,68,449,37,7,260,0,115,60.56337,NA
1_2_LE07_038037_20120106,10001770,0,153.86702,397,0.35349745994529114,2012-01-06T18:04:12Z,1,0,664,222,1,0,337,38,17,68,397,37,7,181,139.41169024569865,152,60.370094,NA
1_2_LE07_038037_20120122,10001770,43,151.107498,NA,1,2012-01-22T18:04:11Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,58.361832,NA
1_2_LE07_038037_20120223,10001770,0,145.059326,334,0,2012-02-23T18:04:19Z,1,0,677,195,1,0,295,38,28,68,343,37,7,194,146.39722225395352,162,49.810825,NA
1_2_LE07_038037_20120310,10001770,0,141.826248,482,0.034000721500721504,2012-03-10T18:04:16Z,1,0,693,177,1,0,352,38,26,68,428,37,7,215,174.6996746744565,187,44.112133,NA
1_2_LE07_038037_20120326,10001770,0,138.131516,459,0,2012-03-26T18:04:18Z,1,0,613,158,1,0,500,38,26,68,498,37,7,376,68.53073426180066,281,38.173691,NA
1_2_LE07_038037_20120427,10001770,0,127.721329,274,0,2012-04-27T18:04:33Z,1,0,374,119,1,0,303,38,25,68,303,37,7,204,53.855599523169325,152,27.879696,NA
1_2_LE07_038037_20120513,10001770,0,120.841393,332,0,2012-05-13T18:04:54Z,1,0,444,106,1,0,398,38,25,68,345,37,7,231,75.49139288687155,214,24.572319,NA
1_2_LE07_038037_20120529,10001770,0,114.320297,357,0,2012-05-29T18:04:40Z,1,0,542,99,1,0,339,38,18,68,360,37,7,236,61.97928765939014,181,22.802849,NA
1_2_LE07_038037_20120614,10001770,0,110.083832,NA,NA,2012-06-14T18:04:36Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,22.482941,NA
1_2_LE07_038037_20120630,10001770,0,109.547531,382,0,2012-06-30T18:04:45Z,1,0,581,101,1,0,438,38,29,68,419,37,7,266,72.8678865768289,217,23.212906,NA
1_2_LE07_038037_20120716,10001770,0,112.850731,301,0,2012-07-16T18:04:59Z,1,0,461,106,1,0,309,38,20,68,306,37,7,173,85.81398487426162,121,24.654915,NA
1_2_LE07_038037_20120801,10001770,37,119.180054,342,0,2012-08-01T18:05:08Z,1,0,445,115,1,0,436,38,24,68,342,37,7,198,71.97731847603104,156,26.715462,NA
1_2_LE07_038037_20120902,10001770,2,135.791489,268,0,2012-09-02T18:05:31Z,1,0,412,139,1,0,292,38,24,68,271,37,7,147,61.48983655857283,130,33.028511,NA
1_2_LE07_038037_20120918,10001770,0,143.584518,368,0,2012-09-18T18:05:38Z,1,0,497,155,1,0,355,38,26,68,307,37,7,157,75.06513936528057,135,37.355686,NA
1_2_LE07_038037_20121004,10001770,2,149.958878,NA,1,2012-10-04T18:05:49Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,42.245071,NA
1_2_LE07_038037_20121020,10001770,0,154.558838,281,0,2012-10-20T18:05:59Z,1,0,419,188,1,0,292,38,23,68,264,37,7,146,59.81837665178817,114,47.351246,NA
1_2_LE07_038037_20121105,10001770,0,157.333023,353,0,2012-11-05T18:06:01Z,1,0,494,201,1,0,306,38,29,68,342,37,7,167,112.74801173334119,128,52.20208,NA
1_2_LE07_038037_20121121,10001770,0,158.38089,278,0,2012-11-21T18:06:10Z,1,0,519,212,1,0,234,38,16,68,303,37,7,188,35.81113653599952,131,56.306168,NA
1_2_LE07_038037_20121207,10001770,0,157.948761,NA,NA,2012-12-07T18:06:11Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,59.188011,NA
1_2_LE07_038037_20121223,10001770,1,156.342484,372,0,2012-12-23T18:06:19Z,1,0,630,222,1,0,562,38,6,68,453,37,7,289,127.11018841933954,189,60.472824,NA
1_2_LE07_038037_20130108,10001770,0,153.957947,386,0,2013-01-08T18:06:21Z,1,0,556,220,1,0,251,38,8,68,347,37,7,141,106.46243468942461,110,59.944046,NA
1_2_LE07_038037_20130209,10001770,9,148.166962,315,0,2013-02-09T18:06:24Z,1,0,616,203,1,0,218,38,2,68,316,37,7,200,65.5,185,53.716637,NA
1_2_LE07_038037_20130225,10001770,0,145.113281,452,0,2013-02-25T18:06:19Z,1,0,749,191,1,0,260,38,30,68,420,37,7,192,151.12304037880304,157,48.621128,NA
1_2_LE07_038037_20130313,10001770,0,141.869583,354,0,2013-03-13T18:06:19Z,1,0,785,173,1,0,241,38,30,68,329,37,7,206,159.2006037118648,139,42.825966,NA
1_2_LE07_038037_20130329,10001770,1,138.111664,346,0,2013-03-29T18:06:14Z,1,0,693,153,1,0,332,38,31,68,368,37,7,223,130.57721849386348,168,36.886444,NA
1_2_LE07_038037_20130414,10001770,0,133.371307,331,0,2013-04-14T18:06:11Z,1,0,668,133,1,0,313,38,31,68,398,37,7,175,103.66335693618991,158,31.385258,NA
1_2_LE07_038037_20130430,10001770,1,127.337723,331,0,2013-04-30T18:06:06Z,1,0,545,115,1,0,371,38,17,68,355,37,7,236,96.3290927894946,183,26.880043,NA
1_2_LE07_038037_20130516,10001770,0,120.316444,386,0,2013-05-16T18:06:03Z,1,0,611,99,1,0,445,38,7,68,389,37,7,222,71.65763271648463,178,23.82724,NA
1_2_LE07_038037_20130601,10001770,14,113.875252,413,0,2013-06-01T18:05:55Z,1,0,614,97,1,0,393,38,28,68,381,37,7,210,122.20437047530382,153,22.380516,NA
1_2_LE07_038037_20130617,10001770,0,110.046501,353,0,2013-06-17T18:05:50Z,1,0,576,97,1,0,428,38,26,68,391,37,7,262,78.34633321983924,180,22.333656,NA
1_2_LE07_038037_20130703,10001770,35,110.095695,NA,1,2013-07-03T18:05:41Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,23.261467,NA
1_2_LE07_038037_20130804,10001770,3,120.54303,342,0,2013-08-04T18:05:26Z,1,0,472,114,1,0,424,38,8,68,311,37,7,243,40.004491935281465,157,27.119221,NA
1_2_LE07_038037_20130820,10001770,1,128.82692,NA,NA,2013-08-20T18:05:32Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,29.996532,NA
1_2_LE07_038037_20130905,10001770,8,137.288483,391,0,2013-09-05T18:05:44Z,1,0,503,141,1,0,433,38,23,68,323,37,7,176,70.22365027966812,166,33.692707,NA
1_2_LE07_038037_20130921,10001770,2,144.880249,241,0,2013-09-21T18:05:53Z,1,0,351,157,1,0,242,38,21,68,231,37,7,162,31.757013973419124,138,38.139751,NA
1_2_LE07_038037_20131007,10001770,36,150.956635,NA,1,2013-10-07T18:06:06Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,43.0998,NA
1_2_LE07_038037_20131023,10001770,2,155.244553,NA,0,2013-10-23T18:06:15Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,48.194897,NA
1_2_LE07_038037_20131108,10001770,5,157.700439,418,0,2013-11-08T18:06:20Z,1,0,577,204,1,0,303,38,29,68,337,37,7,168,112.27801192553267,130,52.957851,NA
1_2_LE07_038037_20131124,10001770,43,158.479691,360,0,2013-11-24T18:06:25Z,1,0,510,214,1,0,217,38,28,68,288,37,7,126,95.77705830708722,65,56.882359,NA
1_2_LE07_038037_20131210,10001770,31,157.81311,383,0,2013-12-10T18:06:32Z,1,0,527,220,1,0,230,38,29,68,277,37,7,134,145.91146958345925,107,59.509018,NA
1_2_LE07_038037_20131226,10001770,0,156.049911,423,0,2013-12-26T18:06:36Z,1,0,537,221,1,0,226,38,8,68,281,37,7,146,109.86404951120271,114,60.485882,NA
1_2_LE07_038037_20140111,10001770,13,153.564484,452,0,2014-01-11T18:06:40Z,1,0,578,220,1,0,287,38,29,68,289,37,7,176,139.41107658956682,149,59.642395,NA
1_2_LE07_038037_20140127,10001770,5,150.719559,408,0,2014-01-27T18:07:00Z,1,0,540,214,1,0,274,38,25,68,276,37,7,167,100.99254625961267,104,57.021767,NA
1_2_LE07_038037_20140212,10001770,10,147.770401,446,0.7701445877295818,2014-02-12T18:06:59Z,1,0,590,205,1,0,627,38,1,68,536,37,7,457,0,349,52.858597,NA
1_2_LE07_038037_20140316,10001770,0,141.532593,516,0,2014-03-16T18:07:04Z,1,0,665,170,1,0,301,38,29,68,417,37,7,209,117.26999650744483,179,41.684963,NA
1_2_LE07_038037_20140401,10001770,2,137.720474,294,0,2014-04-01T18:07:10Z,1,0,341,149,1,0,291,38,30,68,287,37,7,185,76.18606609260428,127,35.746426,NA
1_2_LE07_038037_20140417,10001770,1,132.87262,271,0,2014-04-17T18:07:18Z,1,0,312,129,1,0,333,38,20,68,271,37,7,238,34.33405743572994,188,30.338005,NA
1_2_LE07_038037_20140503,10001770,0,126.686012,259,0,2014-05-03T18:07:24Z,1,0,335,112,1,0,256,38,20,68,244,37,7,167,41.29152455407771,148,26.012691,NA
1_2_LE07_038037_20140519,10001770,0,119.687065,250,0,2014-05-19T18:07:32Z,1,0,365,100,1,0,383,38,19,68,299,37,7,226,36.982064980121145,179,23.181267,NA
1_2_LE07_038037_20140604,10001770,6,113.550354,246,0,2014-06-04T18:07:35Z,1,0,340,95,1,0,333,38,21,68,229,37,7,168,73.21586138451586,115,21.956978,NA
1_2_LE07_038037_20140620,10001770,0,110.364204,262,0,2014-06-20T18:07:36Z,1,0,362,96,1,0,332,38,23,68,273,37,7,200,47.00219196111326,182,22.061394,NA
1_2_LE07_038037_20140706,10001770,2,111.134102,262,0,2014-07-06T18:07:42Z,1,0,346,100,1,0,337,38,23,68,259,37,7,169,49.490638017889474,121,23.095779,NA
1_2_LE07_038037_20140722,10001770,0,115.623688,256,0,2014-07-22T18:07:45Z,1,0,322,107,1,0,277,38,21,68,208,37,7,174,47.7925410930093,122,24.793976,NA
1_2_LE07_038037_20140807,10001770,0,122.726677,NA,0,2014-08-07T18:07:50Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,27.14328,NA
1_2_LE07_038037_20140823,10001770,1,131.103058,210,0,2014-08-23T18:07:48Z,1,0,228,128,1,0,250,38,20,68,166,37,7,111,39.939829744254034,90,30.23745,NA
1_2_LE07_038037_20140924,10001770,0,146.773392,207,0,2014-09-24T18:07:56Z,1,0,280,160,1,0,238,38,21,68,168,37,7,123,27.798432230381632,97,38.72905,NA
1_2_LE07_038037_20141010,10001770,0,152.509445,232,0,2014-10-10T18:08:08Z,1,0,289,176,1,0,303,38,17,68,223,37,7,132,37.259772643421314,148,43.778259,NA
1_2_LE07_038037_20141111,10001770,0,158.541718,322,0,2014-11-11T18:08:26Z,1,0,336,205,1,0,276,38,25,68,195,37,7,150,73.18025963331915,94,53.54237,NA
1_2_LE07_038037_20141127,10001770,0,159.012222,306,0.41852286049237986,2014-11-27T18:08:31Z,1,0,386,216,1,0,225,38,13,68,221,37,7,94,45.23469370729616,101,57.275684,NA
1_2_LE07_038037_20141213,10001770,5,158.115814,302,0,2014-12-13T18:08:39Z,1,0,431,220,1,0,241,38,12,68,238,37,7,100,99.99621520615445,72,59.63192,NA
1_2_LE07_038037_20141229,10001770,0,156.188248,336,0,2014-12-29T18:08:41Z,1,0,452,221,1,0,206,38,26,68,254,37,7,140,81.84087605886707,149,60.28978,NA
1_2_LE07_038037_20150114,10001770,0,153.63092,417,0,2015-01-14T18:08:45Z,1,0,538,219,1,0,251,38,29,68,299,37,7,139,168.87258528089464,147,59.1091,NA
1_2_LE07_038037_20150215,10001770,33,147.846451,371,0,2015-02-15T18:08:53Z,1,0,516,200,1,0,205,38,25,68,216,37,7,157,111.57813405860487,123,51.774471,NA
1_2_LE07_038037_20150303,10001770,7,144.869385,NA,NA,2015-03-03T18:09:04Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,46.330647,NA
1_2_LE07_038037_20150404,10001770,0,137.743591,308,0,2015-04-04T18:09:18Z,1,0,380,144,1,0,336,38,26,68,268,37,7,186,41.28820626197463,126,34.457397,NA
1_2_LE07_038037_20150420,10001770,0,132.731201,286,0,2015-04-20T18:09:24Z,1,0,386,124,1,0,301,38,2,68,309,37,7,-130,201,15,29.169792,NA
1_2_LE07_038037_20150506,10001770,5,126.364853,NA,0.7608123354644604,2015-05-06T18:09:32Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,25.039505,NA
1_2_LE07_038037_20150522,10001770,3,119.32872,NA,0,2015-05-22T18:09:39Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,7,NA,NA,NA,22.461227,NA
1_2_LE07_038037_20150607,10001770,0,113.503029,270,0,2015-06-07T18:09:46Z,1,0,350,93,1,0,290,38,18,68,239,37,7,197,46.73820574800886,147,21.467697,NA
1_2_LE07_038037_20150623,10001770,3,110.903496,321,0,2015-06-23T18:09:47Z,1,0,406,95,1,0,363,38,21,68,313,37,7,231,76.9744192864733,184,21.756645,NA
1_2_LE07_038037_20150709,10001770,0,112.383293,191,0,2015-07-09T18:09:54Z,1,0,276,99,1,0,242,38,9,68,166,37,7,195,66.6162772530988,149,22.915024,NA
1_2_LE07_038037_20150725,10001770,0,117.449463,261,0,2015-07-25T18:09:56Z,1,0,336,107,1,0,301,38,18,68,271,37,7,204,47.214116951460326,222,24.741798,NA
1_2_LE07_038037_20150810,10001770,1,124.936119,289,0,2015-08-10T18:10:01Z,1,0,346,117,1,0,326,38,20,68,275,37,7,180,41.83572038342357,159,27.234074,NA
1_2_LE07_038037_20150826,10001770,8,133.412842,284,0,2015-08-26T18:10:02Z,1,0,342,129,1,0,331,38,21,68,269,37,7,182,41.952894434996075,128,30.510658,NA
1_2_LE07_038037_20150911,10001770,1,141.60733,328,0,2015-09-11T18:10:06Z,1,0,405,145,1,0,470,38,7,66,318,37,7,264,165.02269479049954,173,34.594685,NA
